"","logFC","logCPM","LR","PValue","FDR","FC"
"GLCE",0.0139229134247235,4.90394035801196,0.00614359888048455,0.937524896919931,0.952133332312784,1.0096973456611
"GLDC",1.72340633611836,6.45906157672385,27.5452395163912,1.53462620032462e-07,6.537226939414e-07,3.30215155650012
"GLDN",-0.0727998553104548,2.70689844700293,0.0408509643998656,0.839825871658878,0.87369693610965,-1.05175585927889
"GLE1",0.322696463324202,5.16249594119064,3.16916445586099,0.0750408269903845,0.113233290574858,1.25066591783519
"GLG1",0.885831423847657,7.51957112711063,49.5804551492159,1.90401111047519e-12,1.49581983966796e-11,1.84782921697364
"GLI1",0.420441195844695,2.56160163998879,1.19692747441673,0.27393664305833,0.34918378694228,1.33833677387207
"GLI2",0.270284609131936,4.6443879734131,0.631548719422767,0.426787801948549,0.506858518840816,1.20604572812197
"GLI3",0.656517926844379,5.9487336769094,6.27960204875141,0.0122135524015329,0.0224640858129693,1.5762735520026
"GLI4",-0.00204054501677731,5.22770951927719,3.82633115094677e-05,0.995064529406599,0.996196714079755,-1.00141539875783
"GLIPR1",0.375443479042857,4.9292772509669,2.86009127406726,0.0908023459630321,0.134191243385509,1.29723825954167
"GLIPR1L1",-0.261031882200613,1.43962126888656,0.750903558970911,0.386190309364502,0.466434667327759,-1.19833550313195
"GLIPR1L2",-1.66701462014053,1.91539865004026,28.7864749513059,8.08134960339206e-08,3.58020741310555e-07,-3.17556790448031
"GLIPR2",-0.22947384134334,3.78664675570309,0.450221081833064,0.50222998482553,0.579338565161453,-1.17240728799495
"GLIS2",1.83308212590921,5.30474525299215,105.222976405642,1.09137031953652e-24,3.3498300621743e-23,3.56297442019284
"GLIS3",0.540509821497264,5.64149007581534,3.38177116484098,0.065921178298466,0.101099992436439,1.45448641486278
"GLMN",-0.529005683605113,5.23775886012245,13.598552730564,0.000226359969947431,0.000595331983398774,-1.4429343713984
"GLMP",-0.358440025472962,5.26861611063991,6.29823521639223,0.0120858233671669,0.0222575895917662,-1.28203888949312
"GLO1",-0.477639480031562,6.30210254365549,3.74092511667887,0.0530950407619251,0.0833418489184708,-1.39246346975767
"GLOD4",-0.0791485861689144,4.57481905501954,0.281346544583585,0.595819998999445,0.665679934670597,-1.05639442001217
"GLRA1",1.62595681607454,2.19576828240155,12.9296914718805,0.000323411083000959,0.000828296366844952,3.08646796205702
"GLRA2",1.16362446621539,1.02547540471676,10.4979536992939,0.00119506820835869,0.00274669718240966,2.24019522925783
"GLRB",0.17377442062666,2.17927658519356,0.441945722517431,0.506184829971495,0.583263393022084,1.12800574901886
"GLRX",-0.369943982046036,2.99813152443021,4.27910851243022,0.0385835800016579,0.0627399117111147,-1.29230265124834
"GLRX2",-0.0698526226192184,2.30741531594389,0.146604701327853,0.701801375410798,0.759126498002747,-1.04960945611523
"GLRX3",0.108829407327057,5.19095264420554,0.650725543566345,0.419853398206374,0.499711564786749,1.07835291341977
"GLRX5",-0.886042059938457,6.88897917493802,3.07800104340873,0.079358005303244,0.119044524341047,-1.84809902308405
"GLS",-0.430871136489136,6.97699445971756,7.78629934458159,0.00526439156002674,0.010543428620094,-1.34804731691371
"GLS2",0.44802591965989,5.26441308806655,4.0499538382394,0.0441725527913682,0.0709394535702382,1.36417234356937
"GLT8D1",0.169658351917699,5.24482445525253,1.76647835434645,0.183818511585912,0.247413749171214,1.12479208842751
"GLT8D2",-0.874888890848688,3.94736637651168,9.76951333723591,0.00177429412643151,0.00394847131859241,-1.83386684572469
"GLTP",0.364666060108006,4.37845173082561,3.91834107221758,0.0477619891866513,0.0760408508984904,1.2875835586984
"GLTPD2",0.454568731904352,2.61043133246325,2.382949836333,0.12266572507961,0.17439674630259,1.3703730950124
"GLTSCR1",1.03318475534963,5.12860394443257,30.5348579065168,3.27921289408834e-08,1.52843360260657e-07,2.04653700763981
"GLTSCR1L",0.936405089981158,5.7420488554845,39.1978838120055,3.82955076846959e-10,2.28274087583821e-09,1.91375359783934
"GLTSCR2",0.806070839840782,7.15501003707445,20.6349984595492,5.55709014125802e-06,1.89520227513446e-05,1.74844309152783
"GLUD1",0.229164203604129,5.68987337534106,0.991172430391714,0.319455991008619,0.397606600046719,1.17215568763733
"GLUD2",1.9634956194731,2.37892091097827,31.6006283978182,1.89368299068312e-08,9.14952751874293e-08,3.90005810865441
"GLUL",0.0575479918431029,8.40300928614566,0.175982151597708,0.674849098627532,0.736511853918334,1.04069548819153
"GLYCTK",0.559723319572281,3.68618093133818,10.8138396912066,0.00100744143578301,0.00234921340693925,1.47398650866951
"GLYR1",0.910570590311538,6.0044892763457,39.3678856926258,3.51022812916394e-10,2.10427680203249e-09,1.87978881366527
"GM2A",0.251562389314566,6.1006846693725,3.64824984836109,0.056128162834178,0.0876338567594352,1.1904956831876
"GMCL1",0.469463138750822,5.06379815415384,16.8569809247741,4.03048081450268e-05,0.000119967590941728,1.38459413171787
"GMDS",0.320389607027024,4.55515266185523,3.84624323850782,0.0498575460738452,0.0789485917534053,1.24866771234765
"GMEB1",0.430094204869899,5.8889786237201,10.232624323294,0.00137978209552259,0.00313394361521393,1.34732155118042
"GMEB2",1.22389094648859,4.70976147919454,51.8798267921163,5.90035219036546e-13,4.9029264423404e-12,2.33575822227604
"GMFB",0.822335541547149,6.22361795743988,19.2722558987663,1.13341405609495e-05,3.68377012526817e-05,1.76826627710559
"GMFG",0.0110055883306411,2.39206663971561,0.00555906862726374,0.94056546770056,0.954425671286614,1.00765766360081
"GMIP",1.74963717789598,5.1765342152261,68.1903774620665,1.48448394283389e-16,1.81134489110964e-15,3.3627398621812
"GMNC",-0.845204789606809,3.70785217114305,0.818005383264421,0.365763991019611,0.445784539420438,-1.7965197424583
"GMNN",-0.196007369120663,3.50529527816921,0.704289118330735,0.401346230503632,0.481372328566189,-1.14552374916863
"GMPPA",-0.222210281981022,4.82319694525667,2.44200258307767,0.11812533586611,0.168850999047603,-1.16651938501984
"GMPPB",0.254029663539054,5.22489097423562,2.85928631387407,0.090847797812297,0.134233363350234,1.1925333919943
"GMPR",0.909388119518814,4.98843648999529,14.8191023864703,0.000118330811385761,0.000326958023504481,1.87824872055916
"GMPR2",1.47917378271055,5.57216341816171,56.6075157442235,5.3208086688933e-14,4.93548281383292e-13,2.78789027803742
"GMPS",0.934561884768385,7.25829256496649,43.0911959375138,5.2246833177863e-11,3.46663319594049e-10,1.91131012356667
"GNA11",0.963820528641387,4.95655378066837,45.6718340168739,1.39818848236834e-11,9.99300955945385e-11,1.95046826958066
"GNA12",-0.419026785874219,4.92457866340665,7.97675908509899,0.00473816914712717,0.00959017545715016,-1.3370253191264
"GNA13",1.92129774618615,6.14670829636607,115.701858720343,5.52401410129705e-27,2.11838584349498e-25,3.7876361439435
"GNA14",-0.617345227243039,1.845753700384,3.21266430973073,0.0730704084663734,0.110576068153107,-1.53404970355661
"GNA15",0.88569038480283,2.36510321510293,13.5879787035817,0.000227638612105233,0.000598297434205555,1.84764858051079
"GNAI1",-0.267562589867959,4.02854294598356,1.25388601874424,0.262811564623964,0.336873548115437,-1.20377235463966
"GNAI2",0.0301528400043619,6.23569923051849,0.0473723386864009,0.827700362865878,0.863578283733187,1.0211202980927
"GNAI3",-0.698050772904833,8.52963545780899,23.7312297526249,1.10770420878217e-06,4.20211239729148e-06,-1.62231140431016
"GNAL",-0.0994764057222109,3.21599098083835,0.0752788548889924,0.783800354067499,0.827864622055422,-1.07138455662371
"GNAO1",0.524525054471431,3.46024689046146,1.5988286684656,0.206069284492948,0.272955200117029,1.43845995074743
"GNAQ",0.624144915677628,5.92495884936714,7.23061611729169,0.00716706062231033,0.0139264498022172,1.54129702898102
"GNAS",1.68620491979989,9.11167025012506,72.6801358820616,1.52460943872532e-17,2.10888771096346e-16,3.21809054754103
"GNAT2",-0.504731763448763,3.79440769195223,4.54361030517731,0.0330418331038359,0.0545803663640543,-1.41885952679873
"GNB1",0.518001662105188,8.83471936548105,19.0948833862857,1.24377890336623e-05,4.0103766839402e-05,1.43197039094969
"GNB1L",0.943925419479033,3.26448358236947,27.7137947529806,1.406561162761e-07,6.02522309575749e-07,1.92375545768611
"GNB2",0.829281212114152,6.76187129984176,55.2919112246866,1.03895251375786e-13,9.37068901645616e-13,1.77679989422741
"GNB3",0.65591829301444,1.01535990955516,8.2959281136796,0.00397340682421906,0.0082005234925699,1.57561853446854
"GNB4",-0.0289082858648097,5.05996637695186,0.0400587879027299,0.841365682112799,0.874868873418523,-1.02023979912038
"GNB5",0.0563182785507712,4.10035201774338,0.154212897926286,0.694541439410077,0.753073685039831,1.03980880612842
"GNE",0.350590681164517,5.1306323318972,5.52715697956252,0.0187235049415165,0.0329236006732251,1.2750825762249
"GNG10",-0.486059997397899,3.94099449507889,4.87856940347083,0.0271921473391081,0.0458061294997653,-1.40061456707214
"GNG11",-1.5135265560659,3.42859810007487,22.0633981735676,2.6379196759645e-06,9.4737804598471e-06,-2.85507086749456
"GNG12",-2.71153573565414,8.39538407545503,174.846808591143,6.46635921316039e-40,9.22650425387697e-38,-6.55018537095725
"GNG2",0.199400508847064,2.45644991861512,0.442059327298715,0.506130176887568,0.583242850810921,1.14822112909313
"GNG3",-0.884640724018472,1.32067628941329,10.6799933225614,0.00108300452101739,0.00250732723342689,-1.84630477683173
"GNG4",-0.367688293284642,1.76922649931058,0.473040229141233,0.491591835875525,0.569261324240797,-1.2902836834074
"GNG5",-0.70137196227818,7.44507612579411,31.2279144285278,2.2944297633478e-08,1.09290762682413e-07,-1.62605038572606
"GNG7",-0.750975049843294,3.10265409651129,5.6649068097021,0.0173076365028308,0.0306963434414148,-1.68292985951001
"GNL1",-0.10732841261182,6.31686733262643,0.333829384173356,0.563412860891686,0.637380920771609,-1.07723156742133
"GNL2",-0.04192627863724,8.23439644283279,0.119508317587723,0.729568371688148,0.782905608157524,-1.02948747553237
"GNL3",-0.164951193442552,6.64926641190821,1.24408805390303,0.264684638269018,0.338935840017861,-1.1211281494785
"GNL3L",1.2862401067342,5.72829253921315,65.9903366059992,4.53139213090799e-16,5.21950462322332e-15,2.43891606148418
"GNLY",-1.18790697144107,2.84157563635175,6.02108502874455,0.0141359533290844,0.025616158904581,-2.27821984443457
"GNMT",0.444278344226866,1.04663947592954,4.20205152053184,0.0403751065460816,0.065371185593625,1.36063333885808
"GNPAT",-0.58316099389359,5.49247810171241,10.9375095559808,0.000942367544693314,0.00220885262288778,-1.49812810490228
"GNPDA1",0.160926821321911,4.74907469501487,1.14930464470545,0.283694759132776,0.359567669265757,1.11800514028832
"GNPDA2",-0.185719878036662,4.83521657489446,1.15009591216199,0.283529072747697,0.359386430906605,-1.13738436534392
"GNPNAT1",-0.308227900628953,4.22893638978541,2.24663752286627,0.133905088710777,0.188246830729743,-1.23818586997485
"GNPTAB",-0.0559886018177743,6.45316414528339,0.0652132637558793,0.798438205979606,0.840057455016124,-1.03957122188786
"GNPTG",0.242995349730807,5.07233293937613,3.52380084667583,0.060493570242857,0.0936044612007044,1.18344720711621
"GNRH1",-0.861497168812234,1.32947824782651,5.05638956753216,0.024535300086516,0.0418513820969564,-1.81692285946446
"GNRH2",0.924582885259368,0.635751288273034,10.6280984585995,0.00111382187054765,0.00257453455717071,1.89813537004256
"GNRHR",0.174790497916025,3.53214193264267,0.514260965282865,0.473300111656296,0.552078889999441,1.12880047326383
"GNS",0.622386087937793,6.71639809116672,9.9685794035567,0.00159234305487091,0.00357318352267574,1.53941913787162
"GOLGA1",0.449949157086279,4.85900690066369,2.93484371704693,0.0866870520306282,0.128746204994476,1.36599211612791
"GOLGA2",-0.369864979460743,6.93650352228881,8.20230363916478,0.00418372365068464,0.00857869176327594,-1.29223188615093
"GOLGA2P5",-5.09237427866091,4.55385086212764,190.353241283634,2.66211289587653e-43,5.40545436472981e-41,-34.1159451126175
"GOLGA2P7",-2.37628186816039,4.7403490909679,37.8421933387441,7.67047134189896e-10,4.38890625408222e-09,-5.191969355501
"GOLGA3",0.860044047696951,7.91187404035845,14.5735705016469,0.000134791882756569,0.00036813827196043,1.81509372738955
"GOLGA4",0.256862573151856,8.65427448516003,3.49661697949395,0.0614943273985656,0.0949358765316777,1.1948773789624
"GOLGA5",1.31771592294147,5.58134580888527,27.725311613921,1.39821230181879e-07,5.99158182797782e-07,2.49271150734906
"GOLGA6A",0.255680631274704,1.98870016152462,0.893322350715238,0.344578567639416,0.423713925021201,1.19389886498684
"GOLGA6L4",1.10642515986919,5.70180530439721,22.615651748527,1.97866087573913e-06,7.22529233745447e-06,2.15311467545456
"GOLGA6L5P",1.48845318548062,7.27268295376034,26.2841605568744,2.94695730928445e-07,1.20979548637758e-06,2.80587975770683
"GOLGA7",-0.510696918223871,4.49294647491164,3.97364790786219,0.0462175445632948,0.0739387344235822,-1.42473827329369
"GOLGA7B",-1.70589790854873,1.18971163040016,12.6469530409861,0.000376178275839265,0.000950073597949653,-3.26231910912804
"GOLGA8A",2.71034541333816,8.93658708778429,92.585482028111,6.44787019802763e-22,1.40084181339316e-20,6.54478324783079
"GOLGA8B",-0.67724336128252,6.7610856397586,3.68500824499793,0.0549037001120118,0.0859083977844343,-1.59908137929677
"GOLGA8H",1.45496436121864,4.098945469302,38.8027494323619,4.68866982152149e-10,2.75953744456549e-09,2.74149788611772
"GOLGA8IP",1.2137651329293,0.815052922088845,9.348673105557,0.00223146969378118,0.0048586770704023,2.31942168234298
"GOLGA8J",-1.13864916493279,0.378787401654119,8.29689979053194,0.00397128141127019,0.0081972051338065,-2.20174770933719
"GOLGA8K",1.02916664901331,3.02705454458824,18.1740126853331,2.01611182801478e-05,6.30054836860655e-05,2.04084504757442
"GOLGA8M",1.11464315186208,1.79466204991829,10.5898894627064,0.00113707775427616,0.00262369427042918,2.16541441327299
"GOLGA8N",1.12031690254532,5.04392001682964,44.0313071500768,3.2316539458397e-11,2.20711234127681e-10,2.17394720208129
"GOLGA8O",1.39347776132369,3.75196627168715,17.5333551811528,2.82311310244443e-05,8.61345893209687e-05,2.62711209840224
"GOLGA8Q",2.24370950086991,2.39975994432158,17.0238839035598,3.69125729512865e-05,0.00011053532433399,4.73613269009532
"GOLGA8R",1.71858806516445,3.33526132880922,17.409990954294,3.01238400866493e-05,9.16621285864268e-05,3.29114152246527
"GOLGB1",0.344584491579631,9.62887468663402,5.92175434827298,0.014955060462299,0.0269493967006363,1.26978522094589
"GOLIM4",0.0632519350154726,6.67906265690273,0.0956684093892903,0.757090970941932,0.805942115726463,1.04481820149491
"GOLM1",0.434870619773757,6.90080252463343,6.88146675185317,0.00870940616983165,0.0166232314916599,1.35178959972395
"GOLPH3",0.133676016883148,6.28726693003657,0.85266941914805,0.355798267312264,0.435515337946645,1.09708553962583
"GOLPH3L",-0.315061777044477,4.92085682163158,5.85963640519188,0.0154919939527235,0.027815689856392,-1.24406492374475
"GOLT1A",-0.421391072771499,1.05595722493427,0.809850820663144,0.36816435928182,0.447917277792707,-1.33921823099066
"GOLT1B",-0.24795479933359,4.09407907725795,0.672408771090076,0.412213058310723,0.49202128400974,-1.18752245956344
"GON4L",-0.0573140969365411,8.85178595425748,0.202614598792799,0.652618642959177,0.717042946041446,-1.04052678057376
"GON7",1.06170807125807,2.48370927782019,18.4381065122007,1.75512817335693e-05,5.54070560287563e-05,2.08740142729458
"GOPC",-0.838842922732265,5.91426584481821,31.4354281479746,2.06184195629601e-08,9.89259403326755e-08,-1.7886150527324
"GORAB",0.527512457649032,4.35684585639909,7.95998804011524,0.00478227301359918,0.00966585502672076,1.44144167035415
"GORASP1",0.0957989299246299,5.17094458336293,0.547683694259433,0.459265682924139,0.538205688949501,1.06865704086458
"GORASP2",0.525766797429665,5.6226675035863,19.0906103404364,1.24656679699687e-05,4.01854771643322e-05,1.43969858149342
"GOSR1",0.127987936329216,4.88694515109264,0.789820683007775,0.3741543525214,0.454262678055495,1.09276860144165
"GOSR2",1.45025882387917,5.96520802407104,80.8323672667852,2.45700441978157e-19,4.06625245564268e-18,2.73257070103345
"GOT1",0.567298080335243,4.34178344406968,6.38082851380022,0.0115359567903686,0.0213641819043333,1.48174591517003
"GOT2",0.660604004728557,5.06603041340435,21.3266864729259,3.87302179797717e-06,1.35740029290468e-05,1.58074428621181
"GP1BA",1.0600316518889,4.23713093894779,14.4052352186685,0.000147391978091979,0.000400067549103814,2.08497726436725
"GPAA1",0.672348416777844,5.80873076260626,11.0419924337034,0.000890710832995991,0.00209864298913872,1.59366502274879
"GPAA1P2",-2.17341688009409,2.12064150708827,22.6084404039899,1.98610156589435e-06,7.24956824167657e-06,-4.51090492803355
"GPALPP1",-0.372039153927498,4.3704461822887,3.94511451138116,0.047007654313196,0.0750680299254283,-1.29418077734062
"GPAM",0.10526915545104,5.19451081385036,0.0711164010427581,0.789718183604994,0.832560513341935,1.07569505807881
"GPANK1",0.177000339524591,4.53758784713915,0.658875122522957,0.416957348400557,0.496785562624541,1.13053083318427
"GPAT2",0.65329832428446,3.36570534853836,2.29052488748925,0.130165897026737,0.18369071809287,1.57275977007021
"GPAT3",0.556306978694909,2.52735785099312,1.62270570541747,0.202714927944728,0.269142344604627,1.47050019821795
